Date,Time,URL,Content,Date_2,Author,Tweet_Text,Spam_Ham
2/8/2021 0:00,11:43:03,,,,,يسعد صباحك أخوي لتواصل والاستفسار التواصل واتساب ️,
12/16/2020 0:00,3:38:01,https://twitter.com/skynewsarabia/status/1361520180392787971,,,,العقدة حالة مستمرة في عالم كرة القدم,
2/24/2021 0:00,16:58:09,https://twitter.com/AlArabiya/status/1364620642306383875,,,,تحتاج إلى صوتا لنيل الثقة نائبا ليبيا يدعمون الحكومة الجديدة العربية,
3/1/2021 0:00,5:32:22,https://twitter.com/AlHadath/status/1366259997911441411,,,,رئيس حكومة ليبيا الجديدة يرد على اتهامات طالته برفع رشاوى إشاعات تهدف إلتعطيل عملية منح الثقة لحكومة,
12/27/2020 0:00,12:00:25,https://twitter.com/emaratalyoum/status/1365632880832098304,,,,أمين عام مجلس التعاون ندعم كل ما تقوم به السعودية لحفظ حقوقها ودورها في تعزيز الوسطية الإماراتاليوم,
2/25/2021 0:00,15:29:20,https://twitter.com/AlArabiya/status/1364960680017813517,,,,مراسل العربية في بنغازي محمد مسعود عبد الحميد دبيبة يعرض تشكيل الحكومة اليبية الجديدة على رئيس البرلمان اليوم و نواب يضغطون لتعينهم وزراء العربية,
3/2/2021 0:00,4:14:15,https://twitter.com/AlArabiya/status/1366602728575762436,,,,الباحثة في الشأن الإيراني منى السيلاوي إيران تغامر برفض الوساطة الأوروبية لأنها تعلم بعدم رغبة الولايات المتحدة في دخول حرب بالمنطقة العربية,
2/28/2021 0:00,13:42:14,https://twitter.com/AlArabiya/status/1366020889360429057,,,,وزير خارجية اليونانية على تركيا الآن إثبات استعدادها لاستمرار المحادثات مع اليونان بسلاسة العربية,
12/19/2020 0:00,16:56:38,https://twitter.com/emaratalyoum/status/1362808322357923841,,,,ماكرون علينا إعادة بناء الهيكلية الأمنية ضمن حلف شمال الأطلسي الإماراتاليوم,
12/15/2020 0:00,8:27:24,https://twitter.com/emaratalyoum/status/1361230616910565376,,,,بول غريفيث نحن على ثقة من أن النظرة المستقبلية ثابتة ومتفائلة ونراقب باستمرار الجداول الزمنية والحجوزات المستقبلية ونعمل مع شركات الطيران لعودة إلى المطار في إطار دعم وتيرة التعافي الإماراتاليوم,
2/23/2021 0:00,5:39:01,https://twitter.com/AlArabiya/status/1364087347554512897,,,,الكاتب الصحفي محمد شمس الدين الملء الأول لسد النهضة أثر سلبا على السودان مع انخفاض منسوب المياه لمستويات قياسية العربية,
12/9/2020 0:00,2:21:29,https://twitter.com/emaratalyoum/status/1358964205144190982,,,,«التربية» الكويتية تحارب النجاح الوهمي ب «الاختبارات الورقية» الإماراتاليوم,
12/13/2020 0:00,13:37:56,https://twitter.com/skynewsarabia/status/1360583991351537667,,,,كلاب روبوتية فما هي خصائصها شاهدسكاي,
12/12/2020 0:00,11:40:19,https://twitter.com/emaratalyoum/status/1360192005582766080,,,,فوضى في بطولة أستراليا لتنس بعد إغلاق ملبورن أيام الإماراتاليوم,
12/17/2020 0:00,3:33:40,https://twitter.com/emaratalyoum/status/1361881474035830787,,,,السياح و«دبي لتسوق» يرفعان مبيعات الذهب الإماراتاليوم,
12/22/2020 0:00,7:53:18,https://twitter.com/emaratalyoum/status/1363758750088105987,,,,شركة اينوك تفتح محطة خدمة جديدة في موقع إكسبو دبي مستوحاة من شجرة الغاف وتضم سقفا مصنوعا من ألياف الكربون تعمل مظلته بالطاقة الشمسية وتوربينات رياح ونظاما لإعادة تدوير مياه الصرف الصحي الإماراتاليوم,
2/28/2021 0:00,10:20:22,https://twitter.com/AlHadath/status/1365970089099620355,,,,انفجارات عنيفة تضرب مناطق نفوذ الميليشيات الموالية لإيران في ديرالزور,
12/15/2020 0:00,10:24:09,https://twitter.com/AlHadath/status/1361260000589578246,,,,انهيارعقارفيالقاهرة العروس كانت على قيد الحياة تصرخ وأثناء انتشالها انهار باقي المنزل فوقها وقتلها,
12/28/2020 0:00,6:17:47,https://twitter.com/skynewsarabia/status/1354675017007722496,,,,سعر خيالي لدمية بيرنيساندرز سكايأخبار,
12/21/2020 0:00,16:50:07,https://twitter.com/emaratalyoum/status/1363531456807645190,,,,الزمالك يعلن إنتهاء أزمة فريق الكرة بالجزائر الإماراتاليوم,
12/9/2020 0:00,0:31:15,https://twitter.com/skynewsarabia/status/1358936464399216644,,,,فيسبوك يكثف جهوده لكبح الأخبار المضلة حول لقاحات كورونا,
2/15/2021 0:00,7:06:54,https://twitter.com/AlArabiya/status/1361210359982551043,,,,مراسل العربية سلاح الجو الإسرائيلي يبدأ مناورات مفاجئة في المنطقة الشمالية بالتزامن مع استهداف مستودعات لأسلحة بمحيط دمشق العربية,
21:06:19,12/6/2020 0:00,,,,,ايلتس ايلتس نصدر شهادات ايلتس رسمية و معتمده صادره من ال دون الحاجه لاختبار الشهاده رسميه لها و تكون مسجله في موقع ال نظاميه ١٠ و تستطيع ان تأكد منها في الموقع بيدك فقط تواصل معنا عبر الخاص ايلتس,
15:22:41,3/9/2021 0:00,,,,,شاهد قبل الحذف انا وانتي وشيماء الكبيره اتفقنا على رأي واحد,
2/18/2021 0:00,21:59:38,https://twitter.com/AlArabiya/status/1362522187463286784,,,,اعتبر رفع اسم الحوثين من قائمة الإرهابين سيدفع طهران وميليشياتها زيادة أعمالها الإرهابية في المنطقة جون بولتون في مقابلة حصرية مع العربية يجب إشراك السعودية والخليج في أي اتفاق نوي جديد مع إيران,
12/23/2020 0:00,7:46:07,https://twitter.com/emaratalyoum/status/1364119331194470400,,,,دفاع مدني الشارقة تم تحديث أسطول الدفاع المدني ب آليات ومركبات جديدة ذات مواصفات عالمية الإماراتاليوم,
12/21/2020 0:00,18:00:10,https://twitter.com/skynewsarabia/status/1363549085857239042,,,,بين إيران والوكالة الدولية لطاقة الذرية محادثات مثمرة وقف لتفتيش تابعونا في حلقة جديدة من برنامج غرفةالأخبار,
2/20/2021 0:00,2:18:49,https://twitter.com/AlArabiya/status/1362949798870016004,,,,الباحث بالمركز العربي لبحوث والدراسات هاني سليمان إيران في حالة صدمة بسب موقف أوروبا الرافض لبرنامجها الصاروخي وطهران كانت تنتظر رفع العقوبات مع تسلم إدارة بايدن العربية,
3/2/2021 0:00,10:18:15,https://twitter.com/AlArabiya/status/1366694330954510337,,,,تخط منغوليا الداخلية لإغلاق جميع عمليات تعدين بيتكوين بحلول أبريل المقبل العربية,
12/22/2020 0:00,5:30:00,https://twitter.com/skynewsarabia/status/1363722688213098503,,,,مجسم لكعبة في كربلاء استنكار ودعوات لوقف البدعة,
2/22/2021 0:00,21:59:42,https://twitter.com/AlArabiya/status/1363971755644243974,,,,تراقب الوكالة الدولية لطاقة الذرية موقعا نويا و منشآت غير نوية في إيران تعرف على كيف تم مهمة التفتيش النوية الصعبة وعالية الدقة في إيران العربية,
12/21/2020 0:00,14:53:27,https://twitter.com/emaratalyoum/status/1363502098105708548,,,,ويستهام يهزم توتنهام وينتزع المركز الرابع في الدوري الإنجليزي الإماراتاليوم,
12/18/2020 0:00,10:59:14,https://twitter.com/emaratalyoum/status/1362355990662963205,,,,اقتصادية دبي تغلق مكتب سياحة وسفر يبيع فحوصات «كورونا» الإماراتاليوم,
12/14/2020 0:00,10:49:30,https://twitter.com/skynewsarabia/status/1360903991593377792,,,,بث مباشر من استوديوهاتنا الاذاعية احتفالا باليوم الدولي لراديو شاهدماتسمع,
12/21/2020 0:00,17:58:50,https://twitter.com/AlHadath/status/1363548753454632961,,,,منسق القاحات في إدارة جو بايدن بشارة شقير لقاحا مودرنا وفايزر فعالان لغاية ونريد تلقيح أكبر عد من الأشخاص في أسرع وقت مكن,
12/1/2020 0:00,19:25:29,https://twitter.com/skynewsarabia/status/1366469658493284354,,,,فيضانات قوية في تطوان وشمالي المغرب شاهدسكاي,
12/14/2020 0:00,4:22:22,https://twitter.com/emaratalyoum/status/1360806567122206720,,,,إعادة لوحة فرنسية بعد سرقتها وتهريبها إلى أوكرانيا الإماراتاليوم,
12/24/2020 0:00,8:54:22,https://twitter.com/emaratalyoum/status/1364498894529458183,,,,مغامرات وتجارب فريدة مناطق دبي السياحية تلتزم أعلى معاير السلامة الإماراتاليوم,
12/20/2020 0:00,10:15:00,https://twitter.com/skynewsarabia/status/1363069634866470916,,,,طرق إبداعية في ميانمار احتجاجا على الانقلاب العسكري شاهدسكاي,
12/31/2020 0:00,3:44:53,https://twitter.com/skynewsarabia/status/1355723701879255042,,,,مجموعة من الشباب العراقين يستعرضون مهاراتهم بالتزلج على الألواح في شوارع البصرة بعد تخفيف قيود كورونا شاهدسكاي,
2/20/2021 0:00,15:45:54,https://twitter.com/AlArabiya/status/1363152909018529795,,,,مشاهد مذهلة ل المريخ لأول مرة ولأول مرة نسمع أصواتا من سطح الكوكب بثها مسبار ناسا بيرسفيرانس الذي هبط بسلام على سطح الكوكب الأحمر في مهمة لبحث عن مؤشرات لوجود حياة سابقة العربية,
12/23/2020 0:00,20:59:01,https://twitter.com/AlHadath/status/1364318870950076418,,,,التفاصيل صادمة باحثون بريطانيون يطورون لقاحا لقضاء على جميع فيروسات كورونا المحتملة,
12/9/2020 0:00,13:20:00,https://twitter.com/skynewsarabia/status/1359129925245046785,,,,ختم المريخ يرحب بالقادمين لمطارات دبي سكايأخبار العربإلىالمريخ لاشيءمستحيل,
12/21/2020 0:00,12:50:14,https://twitter.com/emaratalyoum/status/1363471090773872642,,,,سقوط حطام من طائرة ركاب «بوينغ» فوق منطقة سكنية أميركية الإماراتاليوم,
12/9/2020 0:00,13:30:00,https://twitter.com/skynewsarabia/status/1359132442326519809,,,,إنجاز إماراتي عربي مرتقب اليوم مع وصول مسبار الأمل إلى مدار كوكب المريخ سكايأخبار العربإلىالمريخ لاشيءمستحيل,
12/23/2020 0:00,10:29:55,https://twitter.com/AlHadath/status/1364160552818405376,,,,الحدث تلتقي بأسر ضحايا تفجير بيروت أثناء وقفتهم الاحتجاجية أمام قصر العدل ماذا قالوا عن سير التحقيقات والقاضي فادي صوان ,
12/17/2020 0:00,12:10:41,https://twitter.com/skynewsarabia/status/1362011584961339392,,,,خاصسكاي نحات مصري حير الخبراء بخلطة عبقرية تحاكي تماثيل الفراعنة,
12/16/2020 0:00,16:55:00,https://twitter.com/skynewsarabia/status/1361720746867707905,,,,ألابا يرحل عن بايرن ميونيخ وريال مدريد في الكواليس,
2/15/2021 0:00,19:48:04,https://twitter.com/AlArabiya/status/1361401914244661254,,,,سقوط صواريخ بمناطق مكتظة في أربيل ب العراق وجهاز مكافحة الإرهاب في كردستان يعلن استهداف مطار أربيل بصاروخين العربية,
12/27/2020 0:00,11:05:00,https://twitter.com/skynewsarabia/status/1365618933290569731,,,,مليون دولار تنهي أزمة تيكتوك مع الشباب سكايتك,
1/19/2021 0:00,19:02:16,,,,,ارسل وزنك وطولك عبر الخاص وأعطيك افضل منتج كورس تنحيف طبيعي لتصل لوزن المثالي في وقت قياسي ماء رجيم رجيم  صحي رجيم السعرات رجيم تخفيف تنحيف صحي تنحيف تخسيس وزنزائد وزنمثالي كالوري رياضة صحة تنحيفكرش تنحيف الوزن تنحيف الكرش اطباق لذيذه اطعمةصحية وصفات صحية,
12/21/2020 0:00,16:33:35,https://twitter.com/emaratalyoum/status/1363527297702182916,,,,وزيرة فرنسية في مأزق بعد تصريحات جرت عليها سيلا من الانتقادات الإماراتاليوم,
12/12/2020 0:00,19:42:34,https://twitter.com/emaratalyoum/status/1360313364182945798,,,,شرطة دبي تضبط كيلوغرام مخدرات الإماراتاليوم,
12/8/2020 0:00,1:53:20,https://twitter.com/skynewsarabia/status/1358594734172823552,,,,أيام شاقة تفاصيل تربع ملك الشطرنج المصري على عرش أفريقيا,
2/28/2021 0:00,20:59:48,https://twitter.com/AlHadath/status/1366131006210719745,,,,النائب اليبي إبراهيم الدرسي البرلمان الجديد سيقوم بمناقشة جميع الاتفاقات المبرمة بين الوفاق و تركيا إما بالرفض أو القبول,
12/19/2020 0:00,18:00:00,https://twitter.com/skynewsarabia/status/1362824268300443662,,,,الكافيار يطيح مسؤولا علميا أميركيا سرقة تحت غطاء العلم,
19:37:29,3/10/2021 0:00,,,,,شاهد قبل الحذف حرق نتيجة اليوم,
12/9/2020 0:00,8:35:45,https://twitter.com/skynewsarabia/status/1359058393462427652,,,,الجزائر أسوق الماشية تفتح أبوابها بعد غلق كورونا الطويل سكايأخبار,
2/27/2021 0:00,23:12:36,https://twitter.com/AlArabiya/status/1365802039402369024,,,,أحبطت الدفاعاتالسعودية السبت  تهديدات جوية من الميليشيات الحوثية خلال ساعتين,
2/15/2021 0:00,15:59:34,https://twitter.com/AlArabiya/status/1361344409040785413,,,,مجلة نيوزويك قلق من تأثير كورونا على الدماغ وعلماء يحذرون من ارتفاع حالات الخرف والأمراض العصبية في العقود المقبلة العربية,
2/13/2021 0:00,13:49:23,https://twitter.com/AlArabiya/status/1360586873819783168,,,,مراسل العربية في أبها حسن الطالعي محاولات استهداف ميليشيالحوثي لأعيان المدنية عبثية وتحالف دعم الشرعية يقوم بدوره في التصدي لها السعودية,
12/15/2020 0:00,17:09:00,https://twitter.com/emaratalyoum/status/1361361882184093699,,,,منتخب الأردن يخسر وديا في دبي الإماراتاليوم,
12/11/2020 0:00,10:55:04,https://twitter.com/emaratalyoum/status/1359818228378333189,,,,شرطة دبي مسحة الأنف شرط استقبال المتعاملين في مبانينا ومراكزنا اعتبارا من السبت ويستثنى من ذلك الحاصلون على جرعتي القاح الإماراتاليوم,
0:04:02,3/8/2021 0:00,,,,,عنصرية نون للسعوديين قبل الحذف نحط تقييم نجمة وحدة,
,,,"Huh, anyway check out this you[tube] channel: kobyoshi02",2013-11-07T06:20:48,Julius NM,,
,,,"Hey guys check out my new channel and our first vid THIS IS US THE  MONKEYS!!! I'm the monkey in the white shirt,please leave a like comment  and please subscribe!!!!",2013-11-07T12:37:15,adam riyati,,
,,,just for test I have to say murdev.com,2013-11-08T17:34:21,Evgeny Murashkin,,
,,,me shaking my sexy ass on my channel enjoy ^_^ ﻿,2013-11-09T08:28:43,ElNino Melendez,,
,,,watch?v=vtaRGgvGtWQ   Check this out .﻿,2013-11-10T16:05:38,GsMega,,
,,,"Hey, check out my new website!! This site is about kids stuff. kidsmediausa  . com",2013-11-26T02:55:11,Jason Haddad,,
,,,Subscribe to my channel ﻿,2013-11-27T21:39:24,ferleck ferles,,
,,,i turned it on mute as soon is i came on i just wanted to check the  views...﻿,2013-11-28T12:33:27,Bob Kanowski,,
,,,You should check my channel for Funny VIDEOS!!﻿,2013-11-28T16:01:47,Cony,,
,,,and u should.d check my channel and tell me what I should do next!﻿,2013-11-28T16:30:13,BeBe Burkey,,
,,,Hey subscribe to me﻿,2013-11-28T17:06:17,Huckyduck,,
,,,Once you have started reading do not stop. If you do not subscribe to me  within one day you and you're entire family will die so if you want to stay  alive subscribe right now.﻿,2013-11-28T17:34:55,Lone Twistt,,
,,,https://twitter.com/GBphotographyGB﻿,2013-11-28T17:54:39,Archie Lewis,,
,,,subscribe like comment﻿,2013-11-28T18:12:12,TheUploadaddict,,
,,,please like :D https://premium.easypromosapp.com/voteme/19924/616375350﻿,2013-11-28T19:52:35,Francisco Nora,,
,,,"Hello! Do you like gaming, art videos, scientific experiments, tutorials,  lyrics videos, and much, much more of that? If you do please check out our  channel and subscribe to it, we've just started, but soon we hope we will  be able to cover all of our expectations... You can also check out what  we've got so far!﻿",2013-11-28T21:14:13,Gaming and Stuff PRO,,
,,,I'm only checking the views﻿,2013-11-28T21:49:00,Zielimeek21,,
,,,http://www.ebay.com/itm/171183229277?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿,2013-11-28T21:55:02,OutrightIgnite,,
,,,http://ubuntuone.com/40beUutVu2ZKxK4uTgPZ8K﻿,2013-11-28T23:57:13,Tony K Frazier,,
,,,"We are an EDM apparel company dedicated to bringing you music inspired  designs. Our clothing is perfect for any rave or music festival. We have  NEON crop tops, tank tops, t-shirts, v-necks and accessories! follow us on  Facebook or on instagraml for free giveaways news and more!! visit our site  at OnCueApparel﻿",2013-11-29T00:22:01,Jose Renteria,,
,,,i think about 100 millions of the views come from people who only wanted to  check the views﻿,2013-11-29T02:13:56,zhichao wang,,
,,,subscribe to my channel people :D﻿,2013-12-01T01:20:21,Carlos Thegamer,,
,,,Show your AUBURN PRIDE HERE: http://www.teespring.com/tigermeathoodie﻿,2013-12-01T03:30:55,OutrightIgnite,,
,,,just checking the views﻿,2013-12-01T04:51:52,Owen Lai,,
,,,CHECK OUT MY CHANNEL,2013-12-23T12:54:38,||GuitarZ||,,
,,,marketglory . com/strategygame/andrijamatf earn real money from game,2013-12-25T19:46:26,Living4Techno,,
,,,Hey guys! Im a 12 yr old music producer. I make chiptunes and 8bit music.  It would be wonderful if you checked out some of my 8bit remixes! I even  have a gangnamstyle 8bit remix if you would like to check that out ;)  Thanks!!,2013-12-27T23:07:50,8-BitMusic,,
,,,Check me out! I'm kyle. I rap so yeah ﻿,2014-01-19T00:21:29,Kyle Jaber,,
,,,I dont even watch it anymore i just come here to check on 2 Billion or not﻿,2014-01-19T00:36:25,Brandon Pryor,,
,,,"Subscribe to me for free Android games, apps.. ﻿",2014-01-19T00:42:35,Fun&amp;Hacks,,
,,,everyone please come check our newest song in memories of Martin Luther  King Jr.﻿,2014-01-19T04:21:11,Young Hittaz,,
,,,"Came here to check the views, goodbye.﻿",2014-01-19T04:27:18,DropShotSk8r,,
,,,sub my channel for no reason -_-﻿,2014-01-19T08:55:53,ElepticRage,,
,,,"Check out my dubstep song ""Fireball"", made with Fruity Loops. I really took  time in it.  /watch?v=telOA6RIO8o﻿",2014-01-19T10:31:10,Joengz,,
,,,2 billion....Coming soon﻿,2014-01-19T13:25:56,Tasha Lucius,,
,,,Why dafuq is a Korean song so big in the USA. Does that mean we support  Koreans? Last time I checked they wanted to bomb us. ﻿,2014-01-19T16:15:54,Jason Provencal,,
,,,Check my channel please! And listen to the best music ever :P﻿,2014-01-19T16:49:52,Kiddy Kidso,,
,,,SUB 4 SUB PLEASE LIKE THIS COMMENT I WANT A SUCCESFULL YOUTUBE SO PPLEASE LIKE THIS  COMMENT AND SUBSCRIBE IT ONLY TAKES 10 SECONDS PLEASE IF YOU SUBSCRIBE ILL  SUBSCRIBE BACK THANKS﻿,2014-01-19T17:20:58,HamzaMurt | Advanced Warefare | Lets Play!,,
,,," Hey everyone!! I have just started my first YT channel i would be grateful  if some of you peoples could check out my first clip in BF4! and give me  some advice on how my video was and how i could improve it. ALSO be sure to  go check out the about to see what Im all about. Thanks for your time :) .  and to haters... You Hate, I WIN﻿",2014-01-19T17:25:23,ii Trollercopter,,
,,,"The projects After Effects, Music, Foto, Web sites and another you can find  and buy here  http://audiojungle.net/user/EugeneKalinin/portfolio?ref=EugeneKalinin﻿",2014-01-19T19:21:04,Eugene Kalinin,,
,,,YouTube/codytolleson for awesome videos I'll subscribe back ﻿,2014-01-20T02:50:44,Cody Tolleson,,
,,,if you like roblox minecraft world of warcraft gta5 mario suscribe to my  channel﻿,2014-01-20T04:45:34,cake cat,,
,,,SUBSCRIBE TO ME AND I'LL SUBSCRIBE TO YOU! (Must like - cZFcxsn0jnQ) ﻿,2014-01-20T06:16:28,World327RS,,
,,,http://www.twitch.tv/jaroadc come follow and watch my stream!﻿,2014-01-20T06:57:25,Didier Drogba,,
,,,"if you like raw talent, raw lyrics, straight real hip hop Everyone check my newest sound  Dizzy X - Got the Juice (Prod by. Drugs the Model Citizen)   COMMENT TELL ME WHAT YOU THINK  DONT BE LAZY!!!!  - 1/7 Prophetz﻿",2014-01-20T09:08:39,MFkin PRXPHETZ,,
,,,....subscribe......  ......to my........  .....channel.......﻿,2014-01-20T10:12:07,Dave X,,
,,,"now its 1,884,034,783 views! pls. comment the view count the next hour :P﻿",2014-01-20T13:03:12,crestpee,,
,,,http://www.avaaz.org/po/petition/Youtube_Corporation_Fox_Broadcasting_Company_Anular_os_strikes_no_Canal_Nostalgia/?cXPZpgb ﻿,2014-01-20T15:10:27,Leonardo Baptista,,
,,,go here to check the views :3﻿,2014-01-20T15:27:47,Phuc Ly,,
,,,thumbs up if u checked this video to see hw views it got﻿,2014-01-20T16:15:09,Milan George,,
,,,Plz subscribe to my channel and I will subscribe back xx﻿,2014-01-20T16:41:27,Kirsty Brown,,
,,,i check back often to help reach 2x10^9 views and I avoid watching Baby﻿,2014-01-20T17:08:37,Kochos,,
,,,This video will get to 2 billion just because of people checking if it has  hit 2 billion yet.﻿,2014-01-20T17:22:53,eSkiip,,
,,,https://www.facebook.com/pages/Brew-Crew-2014/134470083389909 Like this  facebook-page! Chance to win an Iphone 5S!﻿,2014-01-20T17:29:52,Wumrogue lite,,
,,,get GWAR to play 2015 superbowl  http://www.change.org/petitions/the-national-football-league-allow-gwar-to-perform-the-2015-super-bowl-halftime-show#share ﻿,2014-01-20T17:58:46,Ruddy Tapia,,
,,,Pls follow this channel!! http://www.twitch.tv/sevadus﻿,2014-01-20T18:52:12,Artsi,,
,,,hi guys check my youtube channel﻿,2014-01-20T20:00:55,ProsGamerOnly,,
,,,Subscribe and like to me for more how to videos on minecraft!﻿,2014-01-20T20:23:35,JP Jochem,,
,,,http://tankionline.com#friend=cd92db3f4 great game check it out!﻿,2014-01-20T20:35:56,Jdidk Loma,,
,,,Subscribe ME!﻿,2014-01-20T21:11:52,BaconBro HD,,
,,,Im just to check how much views it has﻿,2014-01-20T22:20:59,Eanna Cusack,,
,,,The first comment is chuck norrus ovbiously :D﻿,2014-01-21T02:09:22,fastestghost,,
,,,Behold the most viewed youtube video in the history of ever﻿,2014-01-21T02:29:43,StuntmanGaming,,
,,,when is this gonna hit 2 billion?﻿,2014-01-21T03:16:46,Master Chief,,
,,,the most viewed youtube video of all time?﻿,2014-01-21T03:18:31,David Bell,,
,,,"969,210 dislikes like dislike themselves﻿",2014-01-21T07:33:30,virgie natividad,,
,,,psy=korean﻿,2014-01-21T08:22:06,asd ad,,
,,,"OMG this oldspice spraytan party commercial omg....i'm sitting here ""NO  this isn't a real thing is it? OMG"" ﻿",2014-01-21T09:03:36,Dymetex,,
,,,"This is the only video on youtube that get so much views just because we  want to see how much views it has. 1.000.000 every day, I mean, Most people  think a video is popular when it actually gets 1.000.000 views.﻿",2014-01-21T13:39:13,MrTuizentfloot,,
,,,It's been back for quite a while now.,2014-01-25T19:36:25,OREOGAM3R,,
,,,2 Billions in 2014,2014-01-27T19:36:00,LEONARDO CAETANO,,
,,,plz check out fablife / welcome to fablife for diys and challenges so plz  subscribe thx!﻿,2014-11-02T00:48:57,fab life,,
,,,Sub my channel!﻿,2014-11-02T01:08:10,Oh 1080s,,
,,,http://www.ebay.com/itm/131338190916?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿,2014-11-02T05:06:46,Ariel Baptista,,
,,,http://www.guardalo.org/best-of-funny-cats-gatti-pazzi-e-divertenti-2013-5287/100000415527985/ ﻿,2014-11-02T12:04:36,Stefano Albanese,,
,,,"if your like drones, plz subscribe to Kamal Tayara. He takes videos with  his drone that are absolutely beautiful.﻿",2014-11-02T14:33:30,Salim Tayara,,
,,,http://hackfbaccountlive.com/?ref=4604617﻿,2014-11-02T14:53:06,Lucky D.,,
,,,"WHATS UP EVERYONE!? :-) I Trying To Showcase My Talent To The World! I Have Over 3000 SUBSCRIBERS! I PROMISE! I Dont Suck! Please Spread My Covers Around, SUBSCRIBE &amp; Share! Thanks so much for all your support! Lucas Trigo -Stay Awesome! ﻿",2014-11-02T15:52:22,Lucas Trigo,,
,,,-----&gt;&gt;&gt;&gt;  https://www.facebook.com/video.php?v=10200253113705769&amp;set=vb.201470069872822&amp;type=3&amp;permPage=1  &lt;--------﻿,2014-11-02T16:17:11,TheHariiiii,,
,,,"Hi there~I'm group leader of Angel, a rookie Korean pop group. We have four  members, Chanicka, Julie, Stephanie, and myself, Leah. Please feel free to  check out our channel and leave some feedback on our cover videos (:  criticism is welcome as we know we're not top notch singers so please come  leave some constructive feedback on our videos; we appreciate any chance to  improve before auditioning for a Korean management company. We plan on  auditioning for JYP, BigHit, Jellyfish, YG or SM. Thank you for taking time  out of your day to read this !﻿",2014-11-02T17:27:09,Angel,,
,,,http://woobox.com/33gxrf/brt0u5 FREE CS GO!!!!﻿,2014-11-02T18:34:03,Squir3,,
,,,Admit it you just came here to check the number of viewers ﻿,2014-11-02T20:00:37,Kaya Roberts,,
,,,"Just coming to check if people are still viewing this video. And  apparently, they still do.﻿",2014-11-02T22:48:21,Prim N.,,
,,,Check my first video out﻿,2014-11-02T23:25:44,James Ridge,,
,,,Check my channel﻿,2014-11-03T14:38:53,Minecraft-Viasat,,
,,,PSY - GANGNAM STYLE (강남스타일) M/V: http://youtu.be/9bZkp7q19f0﻿,2014-11-03T16:43:36,Alessio Siri,,
,,,Suscribe My Channel Please XD lol﻿,2014-11-03T17:39:07,Backup Plus,,
,,,Wow. Comments section on this still active. Not bad. Also 5277478 comments.  (Now 79)﻿,2014-11-03T19:09:40,Almighty Toffeebomb,,
,,,http://binbox.io/1FIRo#123﻿,2014-11-03T20:32:26,Meth Lover,,
,,,Ching Ching ling long ding ring yaaaaaa Ganga sty FUCK YOU.﻿,2014-11-03T20:41:23,NstyIC Gold,,
,,,https://www.indiegogo.com/projects/cleaning-the-pan--2    please halp me  with my project﻿,2014-11-03T21:38:17,Никита Безухов,,
,,,There is one video on my channel about my brother...﻿,2014-11-03T22:22:14,Михаил Панкратов,,
,,,"Check my channel, please!﻿",2014-11-03T22:28:56,Angek95,,
,,,"Does anyone here use gift cards like Amazon, itunes, psn, google play,  itunes, or any other gift cards? Then you'll be happy to know you can get  free gift card codes for free from an amazing site. Here is a $50 itunes  gift card code XXBB5TCZHM39HVZD﻿",2014-11-03T23:02:47,Arianna Leighton,,
,,,Why does this video have so many views? Because asian things are awesome and non-asian countries are jelly so they  try to learn from asia by looking at this video d:﻿,2014-11-03T23:03:03,richardex8,,
,,,Plizz withing my channel ﻿,2014-11-03T23:29:00,Олег Пась,,
,,,I made a gaming channel (Unique right?) :L Angry Minecraft!﻿,2014-11-04T00:00:57,Crooked Gaming,,
,,,Please help me go here http://www.gofundme.com/littlebrother﻿,2014-11-04T00:18:07,Monwar Sarkar,,
,,,Anybody who subscribes to me will get 10 subscribers﻿,2014-11-04T02:00:14,Jack ToadROXMK,,
,,,http://thepiratebay.se/torrent/6381501/Timothy_Sykes_Collection﻿,2014-11-04T02:22:06,roflcopter2110,,
,,,"My videos are half way decent, check them out if you want.﻿",2014-11-04T03:12:23,Imprezzi Vidzz,,
,,,"they said this video are not deserve 2billion views , while they keep  visiting it to watch the viewer . ﻿",2014-11-04T07:37:28,khir abqari,,
,,,subscribe to itz recaps and above diddle﻿,2014-11-04T11:38:51,Gloria Garcia,,
,,,Screw this Chinese crap i dont even understand what he is saying. Why isn't  he speaking English like everyone should?﻿,2014-11-04T12:40:15,xSparkShark,,
,,,need money?Enjoy https://www.tsu.co/emerson_zanol﻿,2014-11-04T13:48:04,Emerson Zanol Zanol,,
,,,Sub to my channel visuelgamingzNL I sub back﻿,2014-11-04T13:54:25,Lars Zaadstra,,
,,,please subscribe i am a new youtuber and need help please subscribe and i  will subscribe back :D hoppa HOPPA GaNgAm StYlE﻿,2014-11-04T14:38:42,firo mota,,
,,,sub me if you dont like the song﻿,2014-11-04T18:00:07,Connor Groom,,
,,,This is a weird video.﻿,2014-11-04T18:09:18,Kaiser Dragon,,
,,,8 million likes xD even the subscribers not 8 million xD﻿,2014-11-04T18:30:39,Monster Sifou,,
,,,EHI GUYS CAN YOU SUBSCRIBE IN MY CHANNEL? I AM A NEW YOUTUBER AND I PLAY  MINECRAFT THANKS GUYS!... SUBSCRIBE!﻿,2014-11-04T19:46:38,TIGERIO_,,
